id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1358525086358265859,1358525086358265859,2021-02-08 05:16:35 Malay Peninsula Standard Time,2021-02-08,05:16:35,+0800,1129483649324335104,enabledcain,Blank,,"My Bacteria, called Trump, just wiped out the world in 1315 days!   https://t.co/ygZSQ5opgx #PlagueInc  #FuckTrump #Trump2020 #justclownthings",en,[],['https://www.ndemiccreations.com/en/22-plague-inc'],[],0,0,1,"['plagueinc', 'fucktrump', 'trump2020', 'justclownthings']",[],https://twitter.com/EnabledCain/status/1358525086358265859,False,,0,,,,,,,,[],,,,
1358524972210208769,1358524972210208769,2021-02-08 05:16:08 Malay Peninsula Standard Time,2021-02-08,05:16:08,+0800,1103370085203394560,vladimi81231035,Anti-terrorism,,#Trump2020 China puppet dirty traitor Joe Biden must be banned of any access to US Nuclear Weapons Codes  which he will surely leak  to his masters in China,en,[],[],[],0,0,1,['trump2020'],[],https://twitter.com/Vladimi81231035/status/1358524972210208769,False,https://twitter.com/Vladimi81231035/status/1358500333476012034,0,,,,,,,,[],,,,
1358524904883294213,1358524904883294213,2021-02-08 05:15:52 Malay Peninsula Standard Time,2021-02-08,05:15:52,+0800,40819887,tabnotic,Tabitha Burnette,,"And this is why the election had to be ""fortified"". #Trump2020",en,[],[],[],0,0,1,['trump2020'],[],https://twitter.com/Tabnotic/status/1358524904883294213,False,https://twitter.com/FrankLuntz/status/1358237520778076160,0,,,,,,,,[],,,,
1358524720136654848,1358524720136654848,2021-02-08 05:15:08 Malay Peninsula Standard Time,2021-02-08,05:15:08,+0800,977465778,stoneydudebro,Stoney The Patriot 🇺🇸,,#Trump2020 + #TrumpWon = #Trump2020Won = #Trump2021 .. that’s some visionary #MAGA math for y’all courtesy of ya favorite conservative stoner. 🇺🇸🇺🇸🇺🇸 NEW SONG dropping this week 💯😎🇺🇸,en,[],[],[],0,0,0,"['trump2020', 'trumpwon', 'trump2020won', 'trump2021', 'maga']",[],https://twitter.com/stoneydudebro/status/1358524720136654848,False,,0,,,,,,,,[],,,,
1358524173447024640,1358524173447024640,2021-02-08 05:12:57 Malay Peninsula Standard Time,2021-02-08,05:12:57,+0800,1166035762795765760,truthpatriotusa,Truth Patriot,,Joe Biden is combining with the Clinton Foundation to mobilize looters. #Trump2020,en,[],[],[],0,0,0,['trump2020'],[],https://twitter.com/TruthPatriotUSA/status/1358524173447024640,False,,0,,,,,,,,[],,,,
1358523704150528007,1358440924762800130,2021-02-08 05:11:05 Malay Peninsula Standard Time,2021-02-08,05:11:05,+0800,750439979185307648,hatefakeguy,TylerDurden,,"@CNNSotu @jaketapper Mark my words, it will NEVER be as bad as #BlackLivesMatter or #AntifaDomesticTerrorists violence.   #BlackHistoryMonth2021 #NeverForgetJanuary6th #BLmantifaterroristthugs #AllLivesMatter #Trump2020 #insurrectionists #January6th",en,[],[],[],0,0,0,"['blacklivesmatter', 'antifadomesticterrorists', 'blackhistorymonth2021', 'neverforgetjanuary6th', 'blmantifaterroristthugs', 'alllivesmatter', 'trump2020', 'insurrectionists', 'january6th']",[],https://twitter.com/hatefakeguy/status/1358523704150528007,False,,0,,,,,,,,"[{'screen_name': 'CNNSotu', 'name': 'State of the Union', 'id': '17112878'}, {'screen_name': 'jaketapper', 'name': 'Jake Tapper', 'id': '14529929'}]",,,,
1358522017029492745,1358522017029492745,2021-02-08 05:04:23 Malay Peninsula Standard Time,2021-02-08,05:04:23,+0800,1154147275536523264,kelescott3,K Scott,,I cannot breathe.... only @RealCandaceO can heal my broken #Trump2020 American heart.,en,"[{'screen_name': 'realcandaceo', 'name': 'candace owens', 'id': '878247600096509952'}]",[],[],0,0,0,['trump2020'],[],https://twitter.com/KeleScott3/status/1358522017029492745,False,https://twitter.com/realcandaceo/status/1358172922360320010,0,,,,,,,,[],,,,
1358520682179661828,1358520682179661828,2021-02-08 04:59:05 Malay Peninsula Standard Time,2021-02-08,04:59:05,+0800,1103370085203394560,vladimi81231035,Anti-terrorism,,#Trump2020 The inflated  fake numbers of COVID-19 cases in America before Presidential elections  were a hoax that was used by the deep state mob&amp; the sordid MSMS against Legitimate Patriotic US President Donald Trump,en,[],[],[],0,0,0,['trump2020'],[],https://twitter.com/Vladimi81231035/status/1358520682179661828,False,https://twitter.com/Vladimi81231035/status/1358507231029956622,0,,,,,,,,[],,,,
1358506924908625925,1358506924908625925,2021-02-08 04:04:25 Malay Peninsula Standard Time,2021-02-08,04:04:25,+0800,47548739,dj_exquisite,🇺🇲EXquisite Bree💫,,‼️Evidence‼️As soon as #Trump2020 tweeted about Pence they overtook the steps of the US Capitol. We MUST #ConvictTrump and ALL that voted against a free and fair election of #WeThePeople,en,[],[],[],0,6,6,"['trump2020', 'convicttrump', 'wethepeople']",[],https://twitter.com/DJ_EXquisite/status/1358506924908625925,False,https://twitter.com/donwinslow/status/1348293638648782851,0,,,,,,,,[],,,,
1358505098515779591,1358505098515779591,2021-02-08 03:57:09 Malay Peninsula Standard Time,2021-02-08,03:57:09,+0800,1260210845365284867,bledsoe_wes,Wes Bledsoe,,Democrats weaponized the USPS to benefit corrupt #JoeBiden and steal #election2020 from #Trump2020,en,[],[],[],0,0,0,"['joebiden', 'election2020', 'trump2020']",[],https://twitter.com/bledsoe_wes/status/1358505098515779591,False,,0,,,,,,,,[],,,,
1358502975715573761,1358502975715573761,2021-02-08 03:48:43 Malay Peninsula Standard Time,2021-02-08,03:48:43,+0800,1259354954155741184,tabbytikki,RikkiTikkiTabby,,"“The White Family” #kittensofinstagram #kitten #mom #baby #sweet #blueeyes #usa #trump2020 #cute #furbaby #medicine #happy #adoptdontshop #play #rescuehouse #firstresponders #nurse @ San Diego, California  https://t.co/b7WTmhyDrg",en,[],['https://www.instagram.com/p/CLAMru0B2XO/?igshid=169upv3mpxnka'],[],0,0,0,"['kittensofinstagram', 'kitten', 'mom', 'baby', 'sweet', 'blueeyes', 'usa', 'trump2020', 'cute', 'furbaby', 'medicine', 'happy', 'adoptdontshop', 'play', 'rescuehouse', 'firstresponders', 'nurse']",[],https://twitter.com/TabbyTikki/status/1358502975715573761,False,,0,,,,,,,,[],,,,
1358501696427749376,1358501696427749376,2021-02-08 03:43:38 Malay Peninsula Standard Time,2021-02-08,03:43:38,+0800,1355245084757917697,uniteunder45,Unitefor45,,#bidenblows #bidenlied #bidencheated #bidenlost #trump #trumpwon #trump2020 #trump2024 #maga #america #americafirst #americalast #trumpnow #trumpsaveus #gab #trumpsnewarmy #covid #covid19   https://t.co/obfBOUoj3n,und,[],['https://unitefor45.com/blogs/news/they-can-try-to-impeach-trump-but-they-cant-stop-the-patriot-movement'],[],0,0,0,"['bidenblows', 'bidenlied', 'bidencheated', 'bidenlost', 'trump', 'trumpwon', 'trump2020', 'trump2024', 'maga', 'america', 'americafirst', 'americalast', 'trumpnow', 'trumpsaveus', 'gab', 'trumpsnewarmy', 'covid', 'covid19']",[],https://twitter.com/UniteUnder45/status/1358501696427749376,False,,0,,,,,,,,[],,,,
1358500917751009285,1358464881268260886,2021-02-08 03:40:33 Malay Peninsula Standard Time,2021-02-08,03:40:33,+0800,709938231,almonte2323,alvaro montealegre,,@ProjectLincoln You should rename your entity PP. the second P stands for Project.  Anyone care to tell what the first P stands for?   #Trump2020 #abuse #America,en,[],[],[],0,0,0,"['trump2020', 'abuse', 'america']",[],https://twitter.com/almonte2323/status/1358500917751009285,False,,0,,,,,,,,"[{'screen_name': 'ProjectLincoln', 'name': 'The Lincoln Project', 'id': '1205226529455632385'}]",,,,
1358498660305223681,1358498660305223681,2021-02-08 03:31:34 Malay Peninsula Standard Time,2021-02-08,03:31:34,+0800,1248314540867149824,jennife05097872,Jennifer Hamblin,,"America, the embarrassing twins are “upon us” We might not make it out! What ever will we do? 🙄 #WillnotforgetJanuary6 #Trump2020 #TrumpisOurPresident @GOP  https://t.co/cELomvthdL",en,"[{'screen_name': 'gop', 'name': 'gop', 'id': '11134252'}]",[],['https://pbs.twimg.com/media/EtpaVaPXMAEZJzT.jpg'],0,0,0,"['willnotforgetjanuary6', 'trump2020', 'trumpisourpresident']",[],https://twitter.com/Jennife05097872/status/1358498660305223681,False,,1,https://pbs.twimg.com/media/EtpaVaPXMAEZJzT.jpg,,,,,,,[],,,,
1358498298403958787,1358498298403958787,2021-02-08 03:30:08 Malay Peninsula Standard Time,2021-02-08,03:30:08,+0800,1343325514250002447,backstromstan,gigi,,what... the... fuck... #notmyfirstlady #ImpeachBiden #Trump2020,en,[],[],[],0,0,2,"['notmyfirstlady', 'impeachbiden', 'trump2020']",[],https://twitter.com/backstromstan/status/1358498298403958787,False,https://twitter.com/flotus/status/1358491373993943043,0,,,,,,,,[],,,,
1358497710953873409,1358496403161554952,2021-02-08 03:27:48 Malay Peninsula Standard Time,2021-02-08,03:27:48,+0800,1348158378674180096,kevin347894,Kevin,,#GAP #Gapstores #GAPstore #OrlandoFL #ClothesforChildren #RebuildAmerica #Biden #Trump #America #Biden2020 #Trump2020 #KamalaHarris #JoeBiden #DonaldTrump #AOC #Politics #leaveourchildrenalone #Elections2020,und,[],[],[],0,0,0,"['gap', 'gapstores', 'gapstore', 'orlandofl', 'clothesforchildren', 'rebuildamerica', 'biden', 'trump', 'america', 'biden2020', 'trump2020', 'kamalaharris', 'joebiden', 'donaldtrump', 'aoc', 'politics', 'leaveourchildrenalone', 'elections2020']",[],https://twitter.com/kevin347894/status/1358497710953873409,False,,0,,,,,,,,[],,,,
1358487803370348546,1358487803370348546,2021-02-08 02:48:26 Malay Peninsula Standard Time,2021-02-08,02:48:26,+0800,1343247090298859522,lindaregey,Linda_Regey,,#Trump2020,und,[],[],[],0,0,2,['trump2020'],[],https://twitter.com/LindaRegey/status/1358487803370348546,False,https://twitter.com/jjauthor/status/1358256629100126208,0,,,,,,,,[],,,,
1358486749882667009,1358486749882667009,2021-02-08 02:44:15 Malay Peninsula Standard Time,2021-02-08,02:44:15,+0800,223267743,yung_luv_music,#LuvsSongs on iTunes,,Man @RealBrysonGray been grinding. Every album is 🔥🔥🔥 #GodWins #Trump2020,en,"[{'screen_name': 'realbrysongray', 'name': 'albums out now', 'id': '2945287090'}]",[],[],0,0,1,"['godwins', 'trump2020']",[],https://twitter.com/Yung_Luv_Music/status/1358486749882667009,False,,0,,,,,,,,[],,,,
1358486159261749248,1357772941530984451,2021-02-08 02:41:54 Malay Peninsula Standard Time,2021-02-08,02:41:54,+0800,223267743,yung_luv_music,#LuvsSongs on iTunes,,@RealBrysonGray Man Bryson Grey been grinding. Every album is 🔥🔥🔥 #GodWins #Trump2020,en,[],[],[],0,0,1,"['godwins', 'trump2020']",[],https://twitter.com/Yung_Luv_Music/status/1358486159261749248,False,,0,,,,,,,,"[{'screen_name': 'RealBrysonGray', 'name': 'ALBUMS OUT NOW', 'id': '2945287090'}]",,,,
1358483559036633088,1358019691629936641,2021-02-08 02:31:34 Malay Peninsula Standard Time,2021-02-08,02:31:34,+0800,36365152,zxxo,aj,,"@ericgarland Haha. You sir, need help. #trump2020",en,[],[],[],0,0,1,['trump2020'],[],https://twitter.com/zxxo/status/1358483559036633088,False,,0,,,,,,,,"[{'screen_name': 'ericgarland', 'name': 'Eric Garland', 'id': '16912124'}]",,,,
1358482660054630400,1358482660054630400,2021-02-08 02:28:00 Malay Peninsula Standard Time,2021-02-08,02:28:00,+0800,2495093844,lordthorgorath,Lord Thorgorath,,"I am #LordThorgorath and #cancer may have killed one of my testicles, but pffftt....who NEEDS that extra ball?  #metal #punk #hardcore #royalty #trump2020 #trump2024 #funny #hardcorepunk #karaoke #metalkaraoke #punkkaraoke #punkrock #rocknroll #rebellion",en,[],[],[],0,0,2,"['lordthorgorath', 'cancer', 'metal', 'punk', 'hardcore', 'royalty', 'trump2020', 'trump2024', 'funny', 'hardcorepunk', 'karaoke', 'metalkaraoke', 'punkkaraoke', 'punkrock', 'rocknroll', 'rebellion']",[],https://twitter.com/lordthorgorath/status/1358482660054630400,False,,0,,,,,,,,[],,,,
1358481585956339725,1358481585956339725,2021-02-08 02:23:44 Malay Peninsula Standard Time,2021-02-08,02:23:44,+0800,1336001676453556227,awesomegamingr1,gangsta spongebob,,hell yeah america let's do this #Trump2020,en,[],[],[],0,0,1,['trump2020'],[],https://twitter.com/awesomegamingr1/status/1358481585956339725,False,,0,,,,,,,,[],,,,
1358479787413671938,1358479787413671938,2021-02-08 02:16:35 Malay Peninsula Standard Time,2021-02-08,02:16:35,+0800,816760739222405127,safehouseprod,GodSonsApparel,,"Excited to share the latest addition to my #etsy shop: Defund Mainstream Media Shirt, Fake News, Political Protest&lt; Funny Shirt, Trump 2020, MAGA, Republican,  https://t.co/uapqHbKuJW #shortsleeve #crew #trumpsupporters #trump2020 #biden2021 #politicalissue #congresssuc  https://t.co/RB0nSnFj8z",en,[],['https://etsy.me/2YTEPVg'],['https://pbs.twimg.com/media/EtpKKttXEAIpsF9.jpg'],0,0,1,"['etsy', 'shortsleeve', 'crew', 'trumpsupporters', 'trump2020', 'biden2021', 'politicalissue', 'congresssuc']",[],https://twitter.com/safehouseprod/status/1358479787413671938,False,,1,https://pbs.twimg.com/media/EtpKKttXEAIpsF9.jpg,,,,,,,[],,,,
1358479642924113927,1358479642924113927,2021-02-08 02:16:00 Malay Peninsula Standard Time,2021-02-08,02:16:00,+0800,1260210845365284867,bledsoe_wes,Wes Bledsoe,,Adam Schiff says that it's of the upmost importance to get rid of Marjorie Taylor Greene because of her violent rhetoric however @RepMaxineWaters called for taking out #Trump2020 herself but @RepAdamSchiff turns a blind eye to the Democrats corruption,en,"[{'screen_name': 'repmaxinewaters', 'name': 'maxine waters', 'id': '36686040'}, {'screen_name': 'repadamschiff', 'name': 'adam schiff', 'id': '29501253'}]",[],[],0,0,2,['trump2020'],[],https://twitter.com/bledsoe_wes/status/1358479642924113927,False,,0,,,,,,,,[],,,,
1358473512554496000,1358473512554496000,2021-02-08 01:51:39 Malay Peninsula Standard Time,2021-02-08,01:51:39,+0800,283428899,pithypj,PJ O'Neil,,IT IS quite amazing (and disheartening) to witness the number of so-called Republicans (Trumpists) in Congress who embrace being moral and ethical eunuchs as they continue supporting a verifiable dunce in Trump #Trump2020 #Congress #Republicans #cowards,en,[],[],[],0,0,1,"['trump2020', 'congress', 'republicans', 'cowards']",[],https://twitter.com/pithyPJ/status/1358473512554496000,False,,0,,,,,,,,[],,,,
1358470008138067978,1358470008138067978,2021-02-08 01:37:43 Malay Peninsula Standard Time,2021-02-08,01:37:43,+0800,3262289034,sergioandres772,Sergio Andrés Panamá ChiriChamo,,"05-FEB-2021 Las Pruebas  https://t.co/usDmAsZBug  This information accurately reveals the manner and form, of how the numbers of votes changed, before, during and after the Elections No. 3. in the UU.S.AA. #Trump2020 #USAElections2020 #USA #NewYork #AntifaTerrorist #ChineseNewYear",en,[],['https://divulgaciontotal.com/w/?p=15169'],[],0,0,0,"['trump2020', 'usaelections2020', 'usa', 'newyork', 'antifaterrorist', 'chinesenewyear']",[],https://twitter.com/sergioandres772/status/1358470008138067978,False,,0,,,,,,,,[],,,,
1358467538431180806,1358422763661369345,2021-02-08 01:27:54 Malay Peninsula Standard Time,2021-02-08,01:27:54,+0800,291823345,nashmeyat,نشمية البحرين🇧🇭,,@Truth_Gazette @JasonMillerinDC I will be one of the first to subscribe to this network. 👍 #Trump2020  #fraudulentElection,en,[],[],[],0,0,8,"['trump2020', 'fraudulentelection']",[],https://twitter.com/Nashmeyat/status/1358467538431180806,False,,0,,,,,,,,"[{'screen_name': 'Truth_Gazette', 'name': 'The Truth Gazette', 'id': '1148317075519234048'}, {'screen_name': 'JasonMillerinDC', 'name': 'Jason Miller', 'id': '1084375028'}]",,,,
1358466758013771778,1358461391951257602,2021-02-08 01:24:48 Malay Peninsula Standard Time,2021-02-08,01:24:48,+0800,940248276,howell_ed,Ed Howell,,@ChuckCallesto Isn’t she a part of the Democrat party now?  #Trump2020 🇺🇸🇺🇸,en,[],[],[],0,1,5,['trump2020'],[],https://twitter.com/howell_ed/status/1358466758013771778,False,,0,,,,,,,,"[{'screen_name': 'ChuckCallesto', 'name': 'Chuck Callesto', 'id': '4765364386'}]",,,,
1358460415211163650,1358460415211163650,2021-02-08 00:59:36 Malay Peninsula Standard Time,2021-02-08,00:59:36,+0800,1355245084757917697,uniteunder45,Unitefor45,,#bidenblows #bidenlied #bidencheated #bidenlost #trump #trumpwon #trump2020 #trump2024 #maga #america #americafirst #americalast #trumpnow #trumpsaveus #gab #trumpsnewarmy #covid #covid19   https://t.co/n4gM3FeLIJ,und,[],['https://unitefor45.com/blogs/news/if-democrats-cant-get-their-story-straight-psaki-is-out'],[],0,0,0,"['bidenblows', 'bidenlied', 'bidencheated', 'bidenlost', 'trump', 'trumpwon', 'trump2020', 'trump2024', 'maga', 'america', 'americafirst', 'americalast', 'trumpnow', 'trumpsaveus', 'gab', 'trumpsnewarmy', 'covid', 'covid19']",[],https://twitter.com/UniteUnder45/status/1358460415211163650,False,,0,,,,,,,,[],,,,
1358456749309784082,1358455641333981187,2021-02-08 00:45:02 Malay Peninsula Standard Time,2021-02-08,00:45:02,+0800,1154534305248530433,zenzaba,spriteenema,,"@holyhmmlettuce 🇺🇸That is a beautiful gun! I got my first gun after I did my first hunt in the West-Coast California Texian East Coast with the boys. It was a couple of years ago but I had the model 69, so it's a little outdated! #Trump2020 #downwithbiden #usa",en,[],[],[],0,1,2,"['trump2020', 'downwithbiden', 'usa']",[],https://twitter.com/zenzaba/status/1358456749309784082,False,,0,,,,,,,,"[{'screen_name': 'holyhmmlettuce', 'name': 'Johnson Miller', 'id': '1355177962337955847'}]",,,,
1358448362501070849,1358448362501070849,2021-02-08 00:11:43 Malay Peninsula Standard Time,2021-02-08,00:11:43,+0800,1311069735728091137,batgenderr,😍,,time to go fishing and go to a trump rally! #trump2020 #fishing 🥰🥰🥰🥰🥰/j  https://t.co/RMaRvBP8jl,en,[],[],['https://pbs.twimg.com/media/EtotlewXUAIwKi_.jpg'],5,0,12,"['trump2020', 'fishing']",[],https://twitter.com/BATGENDERR/status/1358448362501070849,False,,1,https://pbs.twimg.com/media/EtotlewXUAIwKi_.jpg,,,,,,,[],,,,
1358434063573417985,1358434063573417985,2021-02-07 23:14:53 Malay Peninsula Standard Time,2021-02-07,23:14:53,+0800,75299508,robertcdick,Mr. Dick,,Interesting read #tinfoilhat #trump2020  https://t.co/pEKupDHg3K @ScotsFyre @PolitiBunny,en,"[{'screen_name': 'scotsfyre', 'name': 'stacey', 'id': '2604459826'}, {'screen_name': 'politibunny', 'name': 'the🐰foo', 'id': '35051304'}]",['https://time.com/5936036/secret-2020-election-campaign/'],[],1,0,1,"['tinfoilhat', 'trump2020']",[],https://twitter.com/Robertcdick/status/1358434063573417985,False,,0,,,,,,,,[],,,,
1358432034125975553,1358432034125975553,2021-02-07 23:06:50 Malay Peninsula Standard Time,2021-02-07,23:06:50,+0800,1355245084757917697,uniteunder45,Unitefor45,,#bidenblows #bidenlied #bidencheated #bidenlost #trump #trumpwon #trump2020 #trump2024 #maga #america #americafirst #americalast #trumpnow #trumpsaveus #gab #trumpsnewarmy #covid #covid19   https://t.co/IDCR1SFQ1O,und,[],['https://unitefor45.com/blogs/news/biden-trying-to-block-former-president-trump-from-receiving-intelligence-briefings'],[],0,0,0,"['bidenblows', 'bidenlied', 'bidencheated', 'bidenlost', 'trump', 'trumpwon', 'trump2020', 'trump2024', 'maga', 'america', 'americafirst', 'americalast', 'trumpnow', 'trumpsaveus', 'gab', 'trumpsnewarmy', 'covid', 'covid19']",[],https://twitter.com/UniteUnder45/status/1358432034125975553,False,,0,,,,,,,,[],,,,
1358427883681828865,1358427883681828865,2021-02-07 22:50:20 Malay Peninsula Standard Time,2021-02-07,22:50:20,+0800,568542791,girlpolitik,GIRL Politics🇬🇹🇺🇸,,"Revelation  ""Testimony""  #Jesus Our Call  #TRUMP2020  ""Discrimination""  #Jesus  ""Grandfather in Jesus""  #Jesus  https://t.co/qVekkuIWyN",en,[],[],['https://pbs.twimg.com/media/EtoaCl5WYAId4uZ.jpg'],0,1,4,"['jesus', 'trump2020', 'jesus', 'jesus']",[],https://twitter.com/girlpolitik/status/1358427883681828865,False,,1,https://pbs.twimg.com/media/EtoaCl5WYAId4uZ.jpg,,,,,,,[],,,,
1358427354524229632,1358427354524229632,2021-02-07 22:48:14 Malay Peninsula Standard Time,2021-02-07,22:48:14,+0800,859145770288779264,mi_dogy,Dogii,,#TipsForTwitterSuccess Youtube/Twitch streaming Cancel Culture Be insulting Post memes/anime/cute animal pics and videos Pay money for extra interaction/views. Have a Blue Check Join the #Trump2020 or #BLM movement Support an antifacism/authority mvn DRAW AMAZING,en,[],[],[],2,1,2,"['tipsfortwittersuccess', 'trump2020', 'blm']",[],https://twitter.com/mi_dogy/status/1358427354524229632,False,,0,,,,,,,,[],,,,
1358422744820514821,1358422744820514821,2021-02-07 22:29:55 Malay Peninsula Standard Time,2021-02-07,22:29:55,+0800,1225143039489912833,esulemazzini,I ❤ Giuseppe Mazzini exile in London 🇮🇹🇬🇧🇺🇸,,"#Trump ha vinto #Election2020 e sta vincendo molte cause, chissà che #Biden non cada Forza #Trump2020 così cade EU e #COVIDー19 #DittaturaSanitaria e #draghiPremier   Trump is winning election lawsuits, in case you haven’t heard | Blogs | Lifesitenews  https://t.co/TO1yl8AyxP",it,[],['https://www.lifesitenews.com/blogs/trump-is-winning-election-lawsuits-in-case-you-havent-hear'],[],0,0,1,"['trump', 'election2020', 'biden', 'trump2020', 'covidー19', 'dittaturasanitaria', 'draghipremier']",[],https://twitter.com/EsuleMazzini/status/1358422744820514821,False,,0,,,,,,,,[],,,,
1358416409664106497,1358416409664106497,2021-02-07 22:04:44 Malay Peninsula Standard Time,2021-02-07,22:04:44,+0800,1240346501915779077,bande_8,BaNdE 🌿,,The PTSD is strong. #Trump #Trump2020,en,[],[],[],0,0,1,"['trump', 'trump2020']",[],https://twitter.com/BaNdE_8/status/1358416409664106497,False,https://twitter.com/TeaRoomBetty/status/1358087084150558720,0,,,,,,,,[],,,,
1358409934241624068,1358332919052333056,2021-02-07 21:39:01 Malay Peninsula Standard Time,2021-02-07,21:39:01,+0800,1215961162593947649,josephg60520650,Joseph Gee,,@raburnreport @StopAAPIHate @ActionAAPI @TannyRJ #JusticeForLoongVicha #RestInPeace #Trump2020 #AsiansTraditionallyLeanedRight #StopTheHate #WHOIsAttackingAsians #CallThatShitOut #WasNeverAVictim #RealThaiAmerican #ParentsOnThatFirstPlaneHere #DemocratsDiscriminatedAgainstUs #Protest #FightLikeWeDid #WeHaveTheScarsStillToday,und,[],[],[],0,0,0,"['justiceforloongvicha', 'restinpeace', 'trump2020', 'asianstraditionallyleanedright', 'stopthehate', 'whoisattackingasians', 'callthatshitout', 'wasneveravictim', 'realthaiamerican', 'parentsonthatfirstplanehere', 'democratsdiscriminatedagainstus', 'protest', 'fightlikewedid', 'wehavethescarsstilltoday']",[],https://twitter.com/JosephG60520650/status/1358409934241624068,False,,0,,,,,,,,"[{'screen_name': 'raburnreport', 'name': 'Jerry Raburn เจอร์รี ราเบิร์น', 'id': '78824924'}, {'screen_name': 'StopAAPIHate', 'name': 'StopAAPIHate', 'id': '1295455922777501696'}, {'screen_name': 'ActionAAPI', 'name': 'AAPI Progressive Action', 'id': '922276111567945728'}, {'screen_name': 'TannyRJ', 'name': 'tanny jiraprapasuke', 'id': '1223928351854739458'}]",,,,
1358406970164842501,1358391381203554304,2021-02-07 21:27:14 Malay Peninsula Standard Time,2021-02-07,21:27:14,+0800,916132457568710656,nightlocomotive,NightTrainDan,,"@iamPattnaik @JustinG60700262 @LouDobbs @FoxNews @newsmax The Republicans messed up bad.  We don't need to go to a ""rally"" in the middle of a worldwide pandemic to know how to vote.  We just vote.   #trump #trump2020 #maga #loudobbs #trumpwon #Newsmax #foxnews #politics  https://t.co/cAPIVRa072",en,[],[],['https://pbs.twimg.com/media/EtoH8CAXUAEJLXn.jpg'],0,0,1,"['trump', 'trump2020', 'maga', 'loudobbs', 'trumpwon', 'newsmax', 'foxnews', 'politics']",[],https://twitter.com/NightLocomotive/status/1358406970164842501,False,,1,https://pbs.twimg.com/media/EtoH8CAXUAEJLXn.jpg,,,,,,,"[{'screen_name': 'iamPattnaik', 'name': 'Biswaranjan Pattnaik 🇮🇳', 'id': '728206333485285377'}, {'screen_name': 'JustinG60700262', 'name': 'Justin Griffin', 'id': '1255179848328323072'}, {'screen_name': 'LouDobbs', 'name': 'Lou Dobbs', 'id': '26487169'}, {'screen_name': 'FoxNews', 'name': 'Fox News', 'id': '1367531'}, {'screen_name': 'newsmax', 'name': 'Newsmax', 'id': '20545835'}]",,,,
1358406033895542789,1358406033895542789,2021-02-07 21:23:31 Malay Peninsula Standard Time,2021-02-07,21:23:31,+0800,754805752083124224,wakeuphappy2017,Donna Smith,,"Stinks of jealousy. Hey Haters, you can deride all you want-but he was the president... and you were not.  #Trump2020  Opinion | Trump may survive impeachment.- NBC News  https://t.co/3LRZkzZe3Y",en,[],['https://apple.news/AllX-Lfj-QPCNKZgYglzaVw'],[],0,0,2,['trump2020'],[],https://twitter.com/WakeUpHappy2017/status/1358406033895542789,False,,0,,,,,,,,[],,,,
1358401258265133059,1358192576772382722,2021-02-07 21:04:32 Malay Peninsula Standard Time,2021-02-07,21:04:32,+0800,1335275749805355008,marnia17q,freedom,,@DeptofDefense @CENTCOM #Trump2020 !!!!,und,[],[],[],0,0,1,['trump2020'],[],https://twitter.com/marnia17q/status/1358401258265133059,False,,0,,,,,,,,"[{'screen_name': 'DeptofDefense', 'name': 'Department of Defense 🇺🇸', 'id': '66369181'}, {'screen_name': 'CENTCOM', 'name': 'U.S. Central Command', 'id': '25159286'}]",,,,
1358400138994147328,1358400138994147328,2021-02-07 21:00:05 Malay Peninsula Standard Time,2021-02-07,21:00:05,+0800,939901325579517962,eyecouldbewrong,The Search for Truth,,"An election held on a public blockchain would legitimize all votes, prevent fraud, automate audit N cast out fraudulent votes to ensure validity. #republican #democratic #democracy #Election2020  #ElectionResults2020 #trump #biden #Biden2020 #Trump2020 #Vote2020 #ElectionDay",en,[],[],[],0,0,1,"['republican', 'democratic', 'democracy', 'election2020', 'electionresults2020', 'trump', 'biden', 'biden2020', 'trump2020', 'vote2020', 'electionday']",[],https://twitter.com/EyeCouldBeWrong/status/1358400138994147328,False,,0,,,,,,,,[],,,,
